0.102041 -2.379310 -0.122232
0.306122 -2.379310 -0.363637
0.510204 -2.379310 -0.595996
0.714286 -2.379310 -0.813694
0.918367 -2.379310 -1.011728
1.122449 -2.379310 -1.185909
1.326531 -2.379310 -1.333037
1.530612 -2.379310 -1.451038
1.734694 -2.379310 -1.539044
1.938776 -2.379310 -1.597434
2.142857 -2.379310 -1.627814
2.346939 -2.379310 -1.632954
2.551020 -2.379310 -1.616672
2.755102 -2.379310 -1.583675
2.959184 -2.379310 -1.539362
3.163265 -2.379310 -1.489604
3.367347 -2.379310 -1.440497
3.571429 -2.379310 -1.398109
3.775510 -2.379310 -1.368230
3.979592 -2.379310 -1.356132
4.183673 -2.379310 -1.366347
4.387755 -2.379310 -1.402482
4.591837 -2.379310 -1.467068
4.795918 -2.379310 -1.561456
5.000000 -2.379310 -1.685757

-5.000000 -2.172414 1.629685
-4.795918 -2.172414 1.519740
-4.591837 -2.172414 1.433205
-4.387755 -2.172414 1.369990
-4.183673 -2.172414 1.329038
-3.979592 -2.172414 1.308370
-3.775510 -2.172414 1.305163
-3.571429 -2.172414 1.315869
-3.367347 -2.172414 1.336365
-3.163265 -2.172414 1.362119
-2.959184 -2.172414 1.388382
-2.755102 -2.172414 1.410384
-2.551020 -2.172414 1.423531
-2.346939 -2.172414 1.423597
-2.142857 -2.172414 1.406900
-1.938776 -2.172414 1.370453
-1.734694 -2.172414 1.312087
-1.530612 -2.172414 1.230544
-1.326531 -2.172414 1.125530
-1.122449 -2.172414 0.997723
-0.918367 -2.172414 0.848746
-0.714286 -2.172414 0.681104
-0.510204 -2.172414 0.498073
-0.306122 -2.172414 0.303570
-0.102041 -2.172414 0.101988
0.102041 -2.172414 -0.101988
0.306122 -2.172414 -0.303570
0.510204 -2.172414 -0.498073
0.714286 -2.172414 -0.681104
0.918367 -2.172414 -0.848746
1.122449 -2.172414 -0.997723
1.326531 -2.172414 -1.125530
1.530612 -2.172414 -1.230544
1.734694 -2.172414 -1.312087
1.938776 -2.172414 -1.370453
2.142857 -2.172414 -1.406900
2.346939 -2.172414 -1.423597
2.551020 -2.172414 -1.423531
2.755102 -2.172414 -1.410384
2.959184 -2.172414 -1.388382
3.163265 -2.172414 -1.362119
3.367347 -2.172414 -1.336365
3.571429 -2.172414 -1.315869
3.775510 -2.172414 -1.305163
3.979592 -2.172414 -1.308370
4.183673 -2.172414 -1.329038
4.387755 -2.172414 -1.369990
4.591837 -2.172414 -1.433205
4.795918 -2.172414 -1.519740
5.000000 -2.172414 -1.629685

-5.000000 -1.965517 1.596762
-4.795918 -1.965517 1.502082
-4.591837 -1.965517 1.423307
-4.387755 -1.965517 1.360377
-4.183673 -1.965517 1.312574
-3.979592 -1.965517 1.278552
-3.775510 -1.965517 1.256395
-3.571429 -1.965517 1.243690
-3.367347 -1.965517 1.237637
-3.163265 -1.965517 1.235157
-2.959184 -1.965517 1.233022
-2.755102 -1.965517 1.227993
-2.551020 -1.965517 1.216947
-2.346939 -1.965517 1.197013
-2.142857 -1.965517 1.165690
-1.938776 -1.965517 1.120947
-1.734694 -1.965517 1.061311
-1.530612 -1.965517 0.985929
-1.326531 -1.965517 0.894599
-1.122449 -1.965517 0.787782
-0.918367 -1.965517 0.666582
-0.714286 -1.965517 0.532699
-0.510204 -1.965517 0.388360
-0.306122 -1.965517 0.236227
-0.102041 -1.965517 0.079284
0.102041 -1.965517 -0.079284
0.306122 -1.965517 -0.236227
0.510204 -1.965517 -0.388360
0.714286 -1.965517 -0.532699
0.918367 -1.965517 -0.666582
1.122449 -1.965517 -0.787782
1.326531 -1.965517 -0.894599
1.530612 -1.965517 -0.985929
1.734694 -1.965517 -1.061311
1.938776 -1.965517 -1.120947
2.142857 -1.965517 -1.165690
2.346939 -1.965517 -1.197013
2.551020 -1.965517 -1.216947
2.755102 -1.965517 -1.227993
2.959184 -1.965517 -1.233022
3.163265 -1.965517 -1.235157
3.367347 -1.965517 -1.237637
3.571429 -1.965517 -1.243690
3.775510 -1.965517 -1.256395
3.979592 -1.965517 -1.278552
4.183673 -1.965517 -1.312574
4.387755 -1.965517 -1.360377
4.591837 -1.965517 -1.423307
4.795918 -1.965517 -1.502082
5.000000 -1.965517 -1.596762

-5.000000 -1.758621 1.579568
-4.795918 -1.758621 1.500769
-4.591837 -1.758621 1.429693
-4.387755 -1.758621 1.366310
-4.183673 -1.758621 1.310273
-3.979592 -1.758621 1.260927
-3.775510 -1.758621 1.217342
-3.571429 -1.758621 1.178347
-3.367347 -1.758621 1.142581
-3.163265 -1.758621 1.108550
-2.959184 -1.758621 1.074688
-2.755102 -1.758621 1.039419
-2.551020 -1.758621 1.001229
-2.346939 -1.758621 0.958724
-2.142857 -1.758621 0.910688
-1.938776 -1.758621 0.856136
-1.734694 -1.758621 0.794353
-1.530612 -1.758621 0.724925
-1.326531 -1.758621 0.647752
-1.122449 -1.758621 0.563060
-0.918367 -1.758621 0.471383
-0.714286 -1.758621 0.373549
-0.510204 -1.758621 0.270638
-0.306122 -1.758621 0.163942
-0.102041 -1.758621 0.054910
0.102041 -1.758621 -0.054910
0.306122 -1.758621 -0.163942
0.510204 -1.758621 -0.270638
0.714286 -1.758621 -0.373549
0.918367 -1.758621 -0.471383
1.122449 -1.758621 -0.563060
1.326531 -1.758621 -0.647752
1.530612 -1.758621 -0.724925
1.734694 -1.758621 -0.794353
1.938776 -1.758621 -0.856136
2.142857 -1.758621 -0.910688
2.346939 -1.758621 -0.958724
2.551020 -1.758621 -1.001229
2.755102 -1.758621 -1.039419
2.959184 -1.758621 -1.074688
3.163265 -1.758621 -1.108550
3.367347 -1.758621 -1.142581
3.571429 -1.758621 -1.178347
3.775510 -1.758621 -1.217342
3.979592 -1.758621 -1.260927
4.183673 -1.758621 -1.310273
4.387755 -1.758621 -1.366310
4.591837 -1.758621 -1.429693
4.795918 -1.758621 -1.500769
5.000000 -1.758621 -1.579568

-5.000000 -1.551724 1.570012
-4.795918 -1.551724 1.507393
-4.591837 -1.551724 1.443985
-4.387755 -1.551724 1.379792
-4.183673 -1.551724 1.314848
-3.979592 -1.551724 1.249221
-3.775510 -1.551724 1.183006
-3.571429 -1.551724 1.116322
-3.367347 -1.551724 1.049308
-3.163265 -1.551724 0.982116
-2.959184 -1.551724 0.914908
-2.755102 -1.551724 0.847843
-2.551020 -1.551724 0.781077
-2.346939 -1.551724 0.714751
-2.142857 -1.551724 0.648990
-1.938776 -1.551724 0.583895
-1.734694 -1.551724 0.519538
-1.530612 -1.551724 0.455962
-1.326531 -1.551724 0.393177
-1.122449 -1.551724 0.331160
-0.918367 -1.551724 0.269856
-0.714286 -1.551724 0.209182
-0.510204 -1.551724 0.149026
-0.306122 -1.551724 0.089256
-0.102041 -1.551724 0.029725
0.102041 -1.551724 -0.029725
0.306122 -1.551724 -0.089256
0.510204 -1.551724 -0.149026
0.714286 -1.551724 -0.209182
0.918367 -1.551724 -0.269856
1.122449 -1.551724 -0.331160
1.326531 -1.551724 -0.393177
1.530612 -1.551724 -0.455962
1.734694 -1.551724 -0.519538
1.938776 -1.551724 -0.583895
2.142857 -1.551724 -0.648990
2.346939 -1.551724 -0.714751
2.551020 -1.551724 -0.781077
2.755102 -1.551724 -0.847843
2.959184 -1.551724 -0.914908
3.163265 -1.551724 -0.982116
3.367347 -1.551724 -1.049308
3.571429 -1.551724 -1.116322
3.775510 -1.551724 -1.183006
3.979592 -1.551724 -1.249221
4.183673 -1.551724 -1.314848
4.387755 -1.551724 -1.379792
4.591837 -1.551724 -1.443985
4.795918 -1.551724 -1.507393
5.000000 -1.551724 -1.570012

-5.000000 -1.344828 1.559675
-4.795918 -1.344828 1.513206
-4.591837 -1.344828 1.457470
-4.387755 -1.344828 1.392503
-4.183673 -1.344828 1.318722
-3.979592 -1.344828 1.236911
-3.775510 -1.344828 1.148188
-3.571429 -1.344828 1.053958
-3.367347 -1.344828 0.955852
-3.163265 -1.344828 0.855665
-2.959184 -1.344828 0.755276
-2.755102 -1.344828 0.656574
-2.551020 -1.344828 0.561377
-2.346939 -1.344828 0.471358
-2.142857 -1.344828 0.387976
-1.938776 -1.344828 0.312412
-1.734694 -1.344828 0.245525
-1.530612 -1.344828 0.187812
-1.326531 -1.344828 0.139391
-1.122449 -1.344828 0.099994
-0.918367 -1.344828 0.068976
-0.714286 -1.344828 0.045348
-0.510204 -1.344828 0.027811
-0.306122 -1.344828 0.014816
-0.102041 -1.344828 0.004623
0.102041 -1.344828 -0.004623
0.306122 -1.344828 -0.014816
0.510204 -1.344828 -0.027811
0.714286 -1.344828 -0.045348
0.918367 -1.344828 -0.068976
1.122449 -1.344828 -0.099994
1.326531 -1.344828 -0.139391
1.530612 -1.344828 -0.187812
1.734694 -1.344828 -0.245525
1.938776 -1.344828 -0.312412
2.142857 -1.344828 -0.387976
2.346939 -1.344828 -0.471358
2.551020 -1.344828 -0.561377
2.755102 -1.344828 -0.656574
2.959184 -1.344828 -0.755276
3.163265 -1.344828 -0.855665
3.367347 -1.344828 -0.955852
3.571429 -1.344828 -1.053958
3.775510 -1.344828 -1.148188
3.979592 -1.344828 -1.236911
4.183673 -1.344828 -1.318722
4.387755 -1.344828 -1.392503
4.591837 -1.344828 -1.457470
4.795918 -1.344828 -1.513206
5.000000 -1.344828 -1.559675

-5.000000 -1.137931 1.540174
-4.795918 -1.137931 1.509496
-4.591837 -1.137931 1.461468
-4.387755 -1.137931 1.396156
-4.183673 -1.137931 1.314343
-3.979592 -1.137931 1.217497
-3.775510 -1.137931 1.107711
-3.571429 -1.137931 0.987612
-3.367347 -1.137931 0.860257
-3.163265 -1.137931 0.729006
-2.959184 -1.137931 0.597377
-2.755102 -1.137931 0.468907
-2.551020 -1.137931 0.346999
-2.346939 -1.137931 0.234786
-2.142857 -1.137931 0.134997
-1.938776 -1.137931 0.049846
-1.734694 -1.137931 -0.019060
-1.530612 -1.137931 -0.070789
-1.326531 -1.137931 -0.105121
-1.122449 -1.137931 -0.122561
-0.918367 -1.137931 -0.124311
-0.714286 -1.137931 -0.112226
-0.510204 -1.137931 -0.088737
-0.306122 -1.137931 -0.056745
-0.102041 -1.137931 -0.019506
0.102041 -1.137931 0.019506
0.306122 -1.137931 0.056745
0.510204 -1.137931 0.088737
0.714286 -1.137931 0.112226
0.918367 -1.137931 0.124311
1.122449 -1.137931 0.122561
1.326531 -1.137931 0.105121
1.530612 -1.137931 0.070789
1.734694 -1.137931 0.019060
1.938776 -1.137931 -0.049846
2.142857 -1.137931 -0.134997
2.346939 -1.137931 -0.234786
2.551020 -1.137931 -0.346999
2.755102 -1.137931 -0.468907
2.959184 -1.137931 -0.597377
3.163265 -1.137931 -0.729006
3.367347 -1.137931 -0.860257
3.571429 -1.137931 -0.987612
3.775510 -1.137931 -1.107711
3.979592 -1.137931 -1.217497
4.183673 -1.137931 -1.314343
4.387755 -1.137931 -1.396156
4.591837 -1.137931 -1.461468
4.795918 -1.137931 -1.509496
5.000000 -1.137931 -1.540174

-5.000000 -0.931034 1.503516
-4.795918 -0.931034 1.487956
-4.591837 -0.931034 1.447703
-4.387755 -0.931034 1.382852
-4.183673 -0.931034 1.294516
-3.979592 -0.931034 1.184784
-3.775510 -0.931034 1.056635
-3.571429 -0.931034 0.913809
-3.367347 -0.931034 0.760658
-3.163265 -0.931034 0.601959
-2.959184 -0.931034 0.442724
-2.755102 -0.931034 0.287984
-2.551020 -0.931034 0.142584
-2.346939 -0.931034 0.010981
-2.142857 -0.931034 -0.102939
-1.938776 -0.931034 -0.196025
-1.734694 -0.931034 -0.265992
-1.530612 -0.931034 -0.311512
-1.326531 -0.931034 -0.332273
-1.122449 -0.931034 -0.328992
-0.918367 -0.931034 -0.303380
-0.714286 -0.931034 -0.258079
-0.510204 -0.931034 -0.196547
-0.306122 -0.931034 -0.122913
-0.102041 -0.931034 -0.041812
0.102041 -0.931034 0.041812
0.306122 -0.931034 0.122913
0.510204 -0.931034 0.196547
0.714286 -0.931034 0.258079
0.918367 -0.931034 0.303380
1.122449 -0.931034 0.328992
1.326531 -0.931034 0.332273
1.530612 -0.931034 0.311512
1.734694 -0.931034 0.265992
1.938776 -0.931034 0.196025
2.142857 -0.931034 0.102939
2.346939 -0.931034 -0.010981
2.551020 -0.931034 -0.142584
2.755102 -0.931034 -0.287984
2.959184 -0.931034 -0.442724
3.163265 -0.931034 -0.601959
3.367347 -0.931034 -0.760658
3.571429 -0.931034 -0.913809
3.775510 -0.931034 -1.056635
3.979592 -0.931034 -1.184784
4.183673 -0.931034 -1.294516
4.387755 -0.931034 -1.382852
4.591837 -0.931034 -1.447703
4.795918 -0.931034 -1.487956
5.000000 -0.931034 -1.503516

-5.000000 -0.724138 1.442440
-4.795918 -0.724138 1.441040
-4.591837 -0.724138 1.408659
-4.387755 -0.724138 1.345413
-4.183673 -0.724138 1.252701
-3.979592 -0.724138 1.133144
-3.775510 -0.724138 0.990477
-3.571429 -0.724138 0.829395
-3.367347 -0.724138 0.655358
-3.163265 -0.724138 0.474361
-2.959184 -0.724138 0.292691
-2.755102 -0.724138 0.116660
-2.551020 -0.724138 -0.047652
-2.346939 -0.724138 -0.194651
-2.142857 -0.724138 -0.319464
-1.938776 -0.724138 -0.418137
-1.734694 -0.724138 -0.487801
-1.530612 -0.724138 -0.526791
-1.326531 -0.724138 -0.534717
-1.122449 -0.724138 -0.512475
-0.918367 -0.724138 -0.462215
-0.714286 -0.724138 -0.387251
-0.510204 -0.724138 -0.291921
-0.306122 -0.724138 -0.181408
-0.102041 -0.724138 -0.061525
0.102041 -0.724138 0.061525
0.306122 -0.724138 0.181408
0.510204 -0.724138 0.291921
0.714286 -0.724138 0.387251
0.918367 -0.724138 0.462215
1.122449 -0.724138 0.512475
1.326531 -0.724138 0.534717
1.530612 -0.724138 0.526791
1.734694 -0.724138 0.487801
1.938776 -0.724138 0.418137
2.142857 -0.724138 0.319464
2.346939 -0.724138 0.194651
2.551020 -0.724138 0.047652
2.755102 -0.724138 -0.116660
2.959184 -0.724138 -0.292691
3.163265 -0.724138 -0.474361
3.367347 -0.724138 -0.655358
3.571429 -0.724138 -0.829395
3.775510 -0.724138 -0.990477
3.979592 -0.724138 -1.133144
4.183673 -0.724138 -1.252701
4.387755 -0.724138 -1.345413
4.591837 -0.724138 -1.408659
4.795918 -0.724138 -1.441040
5.000000 -0.724138 -1.442440

-5.000000 -0.517241 1.350725
-4.795918 -0.517241 1.362286
-4.591837 -0.517241 1.337896
-4.387755 -0.517241 1.277693
-4.183673 -0.517241 1.183298
-3.979592 -0.517241 1.057754
-3.775510 -0.517241 0.905394
-3.571429 -0.517241 0.731667
-3.367347 -0.517241 0.542906
-3.163265 -0.517241 0.346070
-2.959184 -0.517241 0.148453
-2.755102 -0.517241 -0.042621
-2.551020 -0.517241 -0.220096
-2.346939 -0.517241 -0.377483
-2.142857 -0.517241 -0.509126
-1.938776 -0.517241 -0.610437
-1.734694 -0.517241 -0.678087
-1.530612 -0.517241 -0.710146
-1.326531 -0.517241 -0.706158
-1.122449 -0.517241 -0.667165
-0.918367 -0.517241 -0.595662
-0.714286 -0.517241 -0.495493
-0.510204 -0.517241 -0.371692
-0.306122 -0.517241 -0.230273
-0.102041 -0.517241 -0.077983
0.102041 -0.517241 0.077983
0.306122 -0.517241 0.230273
0.510204 -0.517241 0.371692
0.714286 -0.517241 0.495493
0.918367 -0.517241 0.595662
1.122449 -0.517241 0.667165
1.326531 -0.517241 0.706158
1.530612 -0.517241 0.710146
1.734694 -0.517241 0.678087
1.938776 -0.517241 0.610437
2.142857 -0.517241 0.509126
2.346939 -0.517241 0.377483
2.551020 -0.517241 0.220096
2.755102 -0.517241 0.042621
2.959184 -0.517241 -0.148453
3.163265 -0.517241 -0.346070
3.367347 -0.517241 -0.542906
3.571429 -0.517241 -0.731667
3.775510 -0.517241 -0.905394
3.979592 -0.517241 -1.057754
4.183673 -0.517241 -1.183298
4.387755 -0.517241 -1.277693
4.591837 -0.517241 -1.337896
4.795918 -0.517241 -1.362286
5.000000 -0.517241 -1.350725

-5.000000 -0.310345 1.223460
-4.795918 -0.310345 1.246586
-4.591837 -0.310345 1.230328
-4.387755 -0.310345 1.174835
-4.183673 -0.310345 1.081883
-3.979592 -0.310345 0.954806
-3.775510 -0.310345 0.798352
-3.571429 -0.310345 0.618489
-3.367347 -0.310345 0.422156
-3.163265 -0.310345 0.216976
-2.959184 -0.310345 0.010940
-2.755102 -0.310345 -0.187927
-2.551020 -0.310345 -0.371896
-2.346939 -0.310345 -0.533858
-2.142857 -0.310345 -0.667616
-1.938776 -0.310345 -0.768145
-1.734694 -0.310345 -0.831797
-1.530612 -0.310345 -0.856456
-1.326531 -0.310345 -0.841625
-1.122449 -0.310345 -0.788445
-0.918367 -0.310345 -0.699649
-0.714286 -0.310345 -0.579449
-0.510204 -0.310345 -0.433358
-0.306122 -0.310345 -0.267966
-0.102041 -0.310345 -0.090664
0.102041 -0.310345 0.090664
0.306122 -0.310345 0.267966
0.510204 -0.310345 0.433358
0.714286 -0.310345 0.579449
0.918367 -0.310345 0.699649
1.122449 -0.310345 0.788445
1.326531 -0.310345 0.841625
1.530612 -0.310345 0.856456
1.734694 -0.310345 0.831797
1.938776 -0.310345 0.768145
2.142857 -0.310345 0.667616
2.346939 -0.310345 0.533858
2.551020 -0.310345 0.371896
2.755102 -0.310345 0.187927
2.959184 -0.310345 -0.010940
3.163265 -0.310345 -0.216976
3.367347 -0.310345 -0.422156
3.571429 -0.310345 -0.618489
3.775510 -0.310345 -0.798352
3.979592 -0.310345 -0.954806
4.183673 -0.310345 -1.081883
4.387755 -0.310345 -1.174835
4.591837 -0.310345 -1.230328
4.795918 -0.310345 -1.246586
5.000000 -0.310345 -1.223460

-5.000000 -0.103448 1.057246
-4.795918 -0.103448 1.090412
-4.591837 -0.103448 1.082439
-4.387755 -0.103448 1.033482
-4.183673 -0.103448 0.945398
-3.979592 -0.103448 0.821669
-3.775510 -0.103448 0.667253
-3.571429 -0.103448 0.488385
-3.367347 -0.103448 0.292314
-3.163265 -0.103448 0.087002
-2.959184 -0.103448 -0.119205
-2.755102 -0.103448 -0.317923
-2.551020 -0.103448 -0.501080
-2.346939 -0.103448 -0.661249
-2.142857 -0.103448 -0.791957
-1.938776 -0.103448 -0.887955
-1.734694 -0.103448 -0.945434
-1.530612 -0.103448 -0.962183
-1.326531 -0.103448 -0.937682
-1.122449 -0.103448 -0.873124
-0.918367 -0.103448 -0.771363
-0.714286 -0.103448 -0.636798
-0.510204 -0.103448 -0.475189
-0.306122 -0.103448 -0.293419
-0.102041 -0.103448 -0.099208
0.102041 -0.103448 0.099208
0.306122 -0.103448 0.293419
0.510204 -0.103448 0.475189
0.714286 -0.103448 0.636798
0.918367 -0.103448 0.771363
1.122449 -0.103448 0.873124
1.326531 -0.103448 0.937682
1.530612 -0.103448 0.962183
1.734694 -0.103448 0.945434
1.938776 -0.103448 0.887955
2.142857 -0.103448 0.791957
2.346939 -0.103448 0.661249
2.551020 -0.103448 0.501080
2.755102 -0.103448 0.317923
2.959184 -0.103448 0.119205
3.163265 -0.103448 -0.087002
3.367347 -0.103448 -0.292314
3.571429 -0.103448 -0.488385
3.775510 -0.103448 -0.667253
3.979592 -0.103448 -0.821669
4.183673 -0.103448 -0.945398
4.387755 -0.103448 -1.033482
4.591837 -0.103448 -1.082439
4.795918 -0.103448 -1.090412
5.000000 -0.103448 -1.057246

-5.000000 0.103448 0.850350
-4.795918 0.103448 0.891960
-4.591837 0.103448 0.892432
-4.387755 0.103448 0.851920
-4.183673 0.103448 0.772281
-3.979592 0.103448 0.656996
-3.775510 0.103448 0.511025
-3.571429 0.103448 0.340602
-3.367347 0.103448 0.152976
-3.163265 0.103448 -0.043892
-2.959184 0.103448 -0.241654
-2.755102 0.103448 -0.431927
-2.551020 0.103448 -0.606639
-2.346939 0.103448 -0.758364
-2.142857 0.103448 -0.880627
-1.938776 0.103448 -0.968181
-1.734694 0.103448 -1.017215
-1.530612 0.103448 -1.025519
-1.326531 0.103448 -0.992573
-1.122449 0.103448 -0.919570
-0.918367 0.103448 -0.809364
-0.714286 0.103448 -0.666354
-0.510204 0.103448 -0.496301
-0.306122 0.103448 -0.306086
-0.102041 0.103448 -0.103430
0.102041 0.103448 0.103430
0.306122 0.103448 0.306086
0.510204 0.103448 0.496301
0.714286 0.103448 0.666354
0.918367 0.103448 0.809364
1.122449 0.103448 0.919570
1.326531 0.103448 0.992573
1.530612 0.103448 1.025519
1.734694 0.103448 1.017215
1.938776 0.103448 0.968181
2.142857 0.103448 0.880627
2.346939 0.103448 0.758364
2.551020 0.103448 0.606639
2.755102 0.103448 0.431927
2.959184 0.103448 0.241654
3.163265 0.103448 0.043892
3.367347 0.103448 -0.152976
3.571429 0.103448 -0.340602
3.775510 0.103448 -0.511025
3.979592 0.103448 -0.656996
4.183673 0.103448 -0.772281
4.387755 0.103448 -0.851920
4.591837 0.103448 -0.892432
4.795918 0.103448 -0.891960
5.000000 0.103448 -0.850350

-5.000000 0.310345 0.602770
-4.795918 0.310345 0.651231
-4.591837 0.310345 0.660307
-4.387755 0.310345 0.630148
-4.183673 0.310345 0.562531
-3.979592 0.310345 0.460788
-3.775510 0.310345 0.329668
-3.571429 0.310345 0.175139
-3.367347 0.310345 0.004141
-3.163265 0.310345 -0.175705
-2.959184 0.310345 -0.356407
-2.755102 0.310345 -0.529939
-2.551020 0.310345 -0.688575
-2.346939 0.310345 -0.825202
-2.142857 0.310345 -0.933626
-1.938776 0.310345 -1.008820
-1.734694 0.310345 -1.047138
-1.530612 0.310345 -1.046463
-1.326531 0.310345 -1.006298
-1.122449 0.310345 -0.927784
-0.918367 0.310345 -0.813654
-0.714286 0.310345 -0.668119
-0.510204 0.310345 -0.496694
-0.306122 0.310345 -0.305968
-0.102041 0.310345 -0.103331
0.102041 0.310345 0.103331
